,Date,Next_Trading_Day,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,Close_adjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Index_Close
22,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,8532,,,1,32014,337.6,337.6,0.8804755,10807926,9516114,0.94539,
23,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,524918,PTEDP0AM0009,4103596,EDP.LS,,EDP ENERGIAS DE PORTUGAL,PT,EUR,EURONEXT (PT),7537,,,1,3362657,3.311,3.311,1,11133757,11133757,1.1061,
24,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,553397,CH0008742519,5533976,SCMN.S,,SWISSCOM,CH,CHF,SIX Swiss Exchange,6535,,,1,18435,482.7,482.7,0.8804755,8898575,7834977,0.77838,
25,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,554398,FR0000120222,5543986,CNPP.PA,,CNP ASSURANCES,FR,EUR,EURONEXT (FR),8575,,,1,376106,20.72,20.72,1,7792916,7792916,0.7742,
26,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,556582,FR0000121964,7582556,LOIM.PA,,KLEPIERRE,FR,EUR,EURONEXT (FR),8672,,,1,397655,30.94,30.94,1,12303446,12303446,1.2223,
27,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),7535,,,1,496120,19.93,19.93,1,9887672,9887672,0.9823,
28,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,594176,CH0008038389,B083BH4,SPSN.S,,SWISS PRIME SITE,CH,CHF,SIX Swiss Exchange,8633,,,1,149215,86.4,86.4,0.8804755,12892176,11351245,1.1277,
29,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,606558,AU000000ANZ3,6065586,ANZ.AX,,Australia & New Zealand Bankin,AU,AUD,ASX,8355,,,1,810916,26.35,26.35,0.6257628,21367637,13371072,1.32837,
30,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,608545,AU000000TLS2,6087289,TLS.AX,,Telstra Corp. Ltd.,AU,AUD,ASX,6535,,,1,4869396,3.26,3.26,0.6257628,15874231,9933503,0.98686,
31,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,1757,,,1,3052699,6.48,6.48,0.6257628,19781490,12378520,1.22976,
32,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,ASX,8355,,,1,2853295,9.81,9.81,0.6257628,27990824,17515616,1.74011,
33,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,7537,,,1,3295334,6.4,6.4,0.6045403,21090138,12749838,1.26665,
34,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,616400,HK0008011667,6574071,0008.HK,,PCCW,HK,HKD,Hong Kong Stock Exchange,6535,,,1,30527361,4.7,4.7,0.1124847,143478597,16139147,1.60336,
35,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,7535,,,1,759109,91.15,91.15,0.1124847,69192785,7783130,0.77322,
36,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,624226,SG1B51001017,6242260,JCYC.SI,,Jardine Cycle & Carriage Ltd.,SG,SGD,Singapore Exchange,5379,,,1,396178,33.4,33.4,0.6526352,13232345,8635894,0.85794,
37,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,8355,,,1,718175,25.14,25.14,0.6526352,18054920,11783276,1.17062,
38,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,642012,SG1M51904654,6420129,CMLT.SI,,CAPITALAND MALL TRUST MGMT,SG,SGD,Singapore Exchange,8672,,,1,6585208,2.33,2.33,0.6526352,15343535,10013731,0.99483,
39,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,7535,,,1,2060304,55.1,55.1,0.1124847,113522750,12769573,1.26861,
40,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,643557,HK0004000045,6435576,0004.HK,,Wharf (Holdings) Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1,4260487,22.75,22.75,0.1124847,96926079,10902701,1.08314,
41,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokio Stock Exchange,3785,,,1,462730,2821.5,2821.5,0.0079133,1305592695,10331547,1.0264,
42,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,649026,SG1U68934629,B1VQ5C0,KPLM.SI,,Keppel Corp. Ltd.,SG,SGD,Singapore Exchange,573,,,1,2467929,6.13,6.13,0.6526352,15128405,9873330,0.98088,
43,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,654362,AU000000SYD9,B70DWB2,SYD.AX,,SYDNEY AIRPORT,AU,AUD,ASX,2777,,,1,1969614,7.43,7.43,0.6257628,14634232,9157558,0.90977,
44,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,8671,,,1,6891565,2.81,2.81,0.6526352,19365298,12638475,1.25559,
45,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,656835,BMG668971101,6568353,0659.HK,,NWS HOLDINGS,HK,HKD,Hong Kong Stock Exchange,2357,,,1,4777573,16.66,16.66,0.1124847,79594366,8953148,0.88946,
46,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,ASX,8775,,,1,1381833,13.52,13.52,0.6257628,18682382,11690740,1.16143,
47,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,ASX,8355,,,1,1208710,25.21,25.21,0.6257628,30471579,19067981,1.89433,
48,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,663376,HK0017000149,6633767,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1,6646265,12.74,12.74,0.1124847,84673416,9524464,0.94622,
49,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1,5438868,14.28,14.28,0.1124847,77667035,8736353,0.86792,
50,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,6575,,,1,7340874,3.03,3.03,0.6526352,22242848,14516466,1.44216,
51,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,681182,SG1P66918738,B012899,SPRM.SI,,Singapore Press Holdings Ltd.,SG,SGD,Singapore Exchange,5557,,,1,5552899,2.47,2.47,0.6526352,13715661,8951323,0.88928,
52,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,685085,AU000000SGP0,6850856,SGP.AX,,Stockland,AU,AUD,ASX,8673,,,1,5775780,3.81,3.81,0.6257628,22005722,13770362,1.36803,
53,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,8355,,,1,597714,25.24,25.24,0.6526352,15086301,9845851,0.97815,
54,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,698899,BMG988031446,6586537,0551.HK,,Yue Yuen Industrial (Holdings),HK,HKD,Hong Kong Stock Exchange,3765,,,1,4634427,26.7,26.7,0.1124847,123739201,13918767,1.38278,
55,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,Milan,577,,,1,2164734,4.4,4.4,1,9524830,9524830,0.94626,
56,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,738006,DE0005408116,7380062,ARLG.DE,,AAREAL BANK,DE,EUR,XETRA (DE),8779,,,1,469399,28.66,28.66,1,13452975,13452975,1.3365,
57,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,774563,FR0000064578,7745638,FDR.PA,,COVIVIO,FR,EUR,EURONEXT (FR),8671,,,1,100915,94.1,94.1,1,9496102,9496102,0.9434,
58,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,AEP,US0255371017,2026242,AEP.N,,American Electric Power Co. In,US,USD,New York Stock Exchange,7535,,,1,78602,83.81,83.81,0.8829243,6587634,5816382,0.57784,
59,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,AVZ,BMG491BT1088,B28XP76,IVZ.N,,INVESCO Ltd.,US,USD,New York Stock Exchange,8771,,,1,644370,19.78,19.78,0.8829243,12745639,11253434,1.11799,
60,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT (BE),6535,,,1,488390,24.24,24.24,1,11838574,11838574,1.17612,
61,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,8671,,,1,8524492,1.93,1.93,0.6526352,16452270,10737330,1.06671,
62,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Hong Kong Stock Exchange,3355,,,1,13157773,8.97,8.97,0.1124847,118025224,13276032,1.31892,
63,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,B0PB4M,HK0823032773,B0PB4M7,0823.HK,,Link Real Estate Investment Tr,HK,HKD,Hong Kong Stock Exchange,8672,,,1,710042,86.65,86.65,0.1124847,61525139,6920637,0.68754,
64,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,B1G185,JP3711200000,B1G1854,8304.T,,AOZORA BANK,JP,JPY,Tokio Stock Exchange,8355,,,1,440247,3110,3110,0.0079133,1369168170,10834638,1.07638,
65,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,New York Stock Exchange,6535,,,1,145788,58.39,58.39,0.8829243,8512561,7515947,0.74668,
66,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,8355,,,1,105000,103.7,103.7,0.6619888,10888500,7208065,0.71609,
67,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,8355,,,1,183438,73.09,73.09,0.6619888,13407483,8875604,0.88176,
68,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,DH,US87612E1064,2259101,TGT.N,,Target Corp.,US,USD,New York Stock Exchange,5373,,,1,89693,76.66,76.66,0.8829243,6875865,6070869,0.60312,
69,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,7535,,,1,48412,123.98,123.98,0.8829243,6002120,5299417,0.52648,
70,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,7575,,,1,89545,90.65,90.65,0.8829243,8117254,7166921,0.71201,
71,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,7535,,,1,83508,84.84,84.84,0.8829243,7084819,6255359,0.62145,
72,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,ETN,IE00B8KQN827,B8KQN82,ETN.N,,EATON CORP. PLC,US,USD,New York Stock Exchange,2727,,,1,86347,80.58,80.58,0.8829243,6957841,6143247,0.61031,
73,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,F,US3453708600,2615468,F.N,,Ford Motor Co.,US,USD,New York Stock Exchange,3353,,,1,1563644,8.43,8.43,0.8829243,13181519,11638283,1.15622,
74,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,FD,US55616P1049,2345022,M.N,,Macy's Inc.,US,USD,New York Stock Exchange,5373,,,1,506756,23.71,23.71,0.8829243,12015185,10608499,1.05391,
75,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,New York Stock Exchange,3577,,,1,173741,47.51,47.51,0.8829243,8254435,7288041,0.72404,
76,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,HOU,US15189T1079,2440637,CNP.N,,CenterPoint Energy Inc.,US,USD,New York Stock Exchange,7575,,,1,246326,30.81,30.81,0.8829243,7589304,6700781,0.6657,
77,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572,,,1,334576,19.94,19.94,0.8829243,6671445,5890381,0.58519,
78,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,New York Stock Exchange,9533,,,1,65112,139.43,139.43,0.8829243,9078566,8015687,0.79633,
79,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,New York Stock Exchange,1737,,,1,184510,45.51,45.51,0.8829243,8397050,7413960,0.73655,
80,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,KSS,US5002551043,2496113,KSS.N,,Kohl's Corp.,US,USD,New York Stock Exchange,5371,,,1,101557,67.98,67.98,0.8829243,6903845,6095572,0.60557,
81,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,MO,US02209S1033,2692632,MO.N,,Altria Group Inc.,US,USD,New York Stock Exchange,3785,,,1,216240,56.75,56.75,0.8829243,12271620,10834911,1.07641,
82,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,NA,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,188898,62.28,62.28,0.6619888,11764567,7788012,0.77371,
83,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,OXY,US6745991058,2655408,OXY.N,,Occidental Petroleum Corp.,US,USD,New York Stock Exchange,533,,,1,139084,65.47,65.47,0.8829243,9105829,8039758,0.79872,
84,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,7535,,,1,105035,59.73,59.73,0.8829243,6273741,5539238,0.5503,
85,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,New York Stock Exchange,4577,,,1,155605,41.78,41.78,0.8829243,6501177,5740047,0.57025,
86,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,8575,,,1,159083,52.17,52.17,0.8829243,8299360,7327707,0.72798,
87,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,8575,,,1,530468,29.5,29.5,0.6619888,15648806,10359334,1.02916,
88,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,7535,,,1,310074,32.74,32.74,0.8829243,10151823,8963291,0.89047,
89,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,New York Stock Exchange,8575,,,1,85963,95.98,95.98,0.8829243,8250729,7284769,0.72371,
90,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,6575,,,1,108586,72.48,72.48,0.6619888,7870313,5210059,0.5176,
91,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,RKT,US96145D1054,BYR0914,WRK.N,,WESTROCK,US,USD,New York Stock Exchange,2723,,,1,245371,37.55,37.55,0.8829243,9213681,8134983,0.80818,
92,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,103023,103.54,103.54,0.6619888,10667001,7061435,0.70153,
93,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,SBC,US00206R1023,2831811,T.N,,AT&T Inc.,US,USD,New York Stock Exchange,6535,,,1,424744,30.67,30.67,0.8829243,13026898,11501765,1.14266,
94,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,SCL.B,CA82028K2002,2801836,SJRb.TO,,Shaw Communications Inc. Cl B,CA,CAD,Toronto Stock Exchange,5553,,,1,446265,27.64,27.64,0.6619888,12334765,8165476,0.81121,
95,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,7535,,,1,185439,51.86,51.86,0.8829243,9616867,8490965,0.84355,
96,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,,Seagate Technology Inc.,US,USD,NASDAQ,9572,,,1,232179,47.68,47.68,0.8829243,11070295,9774232,0.97103,
97,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,New York Stock Exchange,1353,,,1,104089,87,87,0.8829243,9055743,7995536,0.79433,
98,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,VLO,US91913Y1001,2041364,VLO.N,,Valero Energy Corp.,US,USD,New York Stock Exchange,533,,,1,106175,85.08,85.08,0.8829243,9033369,7975781,0.79236,
99,3/18/2019,3/18/2019,SDGP,STXG18SD100 EUR P,Price,EUR,100,1006580519,361853,WU,US9598021098,B1F76F9,WU.N,,Western Union Co.,US,USD,New York Stock Exchange,8773,,,1,489924,18.35,18.35,0.8829243,8990105,7937583,0.78857,
0,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,21623,GB0002162385,216238,AV.L,,AVIVA,GB,GBP,LSE,8575,,,1,5921292,2.316,2.316,1.0986598,13713712,15066704,1.62451,
1,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,37178,GB0009252882,925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,4577,,,1,680826,14.49,14.49,1.0986598,9865169,10838464,1.16861,
2,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,7535,,,1,905673,11.515,11.515,1.0986598,10428825,11457730,1.23538,
3,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,80341,GB00B03MM408,B03MM40,RDSb.L,,ROYAL DUTCH SHELL B,GB,GBP,LSE,537,,,1,1502138,10.336,10.336,1.0986598,15526098,17057900,1.8392,
4,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,8355,,,1,196201,73.29,73.29,0.6517631,14379571,9372074,1.01051,
5,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,8575,,,1,213839,36.44,36.44,0.6517631,7792293,5078729,0.54759,
6,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,8575,,,1,750943,13.62,13.62,0.6517631,10227844,6666131,0.71875,
7,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,400609,NL0000303709,5927375,AEGN.AS,,AEGON,NL,EUR,EURONEXT (NL),8575,,,1,10111597,2.283,2.283,1,23084776,23084776,2.48902,
8,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,XETRA (DE),8532,,,1,52347,134.74,134.74,1,7053235,7053235,0.76049,
9,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,405671,IT0000062072,4056719,GASI.MI,,ASSICURAZIONI GENERALI,IT,EUR,Milan,8532,,,1,733966,10.89,10.89,1,7992890,7992890,0.8618,
10,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,407228,ES0113900J37,5705946,SAN.MC,,BCO SANTANDER,ES,EUR,SIBE,8355,,,1,5194352,2.109,2.109,1,10954888,10954888,1.18117,
11,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,407683,IT0000072618,4076836,ISP.MI,,INTESA SANPAOLO,IT,EUR,Milan,8355,,,1,9337742,1.4654,1.4654,1,13683527,13683527,1.47537,
12,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,413366,FR0000131104,7309681,BNPP.PA,,BNP PARIBAS,FR,EUR,EURONEXT (FR),8355,,,1,283104,27.44,27.44,1,7768374,7768374,0.83759,
13,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,424245,FR0000120685,B1HDJL2,CNAT.PA,,NATIXIS,FR,EUR,EURONEXT (FR),8355,,,1,6622246,2.583,2.583,1,17105261,17105261,1.8443,
14,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,426292,DK0010274414,4588825,DANSKE.CO,,DANSKE BANK,DK,DKK,OMX (DK),8355,,,1,1204423,75,75,0.1338697,90331725,12092681,1.30384,
15,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,448816,NL0011821202,BZ57390,INGA.AS,,ING GRP,NL,EUR,EURONEXT (NL),8355,,,1,2789984,4.967,4.967,1,13857851,13857851,1.49417,
16,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,461785,DE0005552004,4617859,DPWGn.DE,,DEUTSCHE POST,DE,EUR,XETRA (DE),2771,,,1,429649,20.71,20.71,1,8898031,8898031,0.95939,
17,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,478165,CH0126881561,B545MG5,SRENH.S,,SWISS REINSURANCE COMPANY,CH,CHF,SIX Swiss Exchange,8538,,,1,128856,56.32,56.32,0.9486766,7257170,6884707,0.74232,
18,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,478511,CH0244767585,BRJL176,UBSG.S,,UBS GROUP,CH,CHF,SIX Swiss Exchange,8355,,,1,1884547,8.262,8.262,0.9486766,15570127,14771015,1.59262,
19,3/23/2020,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,100,927463951.7,469796,479736,FR0010411983,B1LB9P6,SCOR.PA,,SCOR,FR,EUR,EURONEXT (FR),8538,,,1,394712,21.96,21.96,1,8667876,8667876,0.93458,
